Customer_ID,Order_ID,Product_ID,Store_ID,Customer_Name,Age,Gender,Phone,Email,City,State,Pincode,Address,Product_Name,Category,Brand,Size,Color,Material,Order_Date,Quantity,Price_Per_Unit,Discount,Total_Price,GST,Payment_Method,Transaction_ID,Shipping_Provider,Shipping_Cost,Delivery_Status,Estimated_Delivery,Actual_Delivery,Store_City,Store_State,Return_Status,Review_Rating,Customer_Loyalty,Referred_By
508626be,41eb3fe1-2,P4475,S3,Sai Pal,37,Male,3833033708,karnikgagan@example.org,Pudukkottai,Meghalaya,903115,"05, Kala Ganj
Bhalswa Jahangir Pur-457491",Dhoti,Men,Soch,L,Maroon,Linen,2025-03-03,4,2093.42,0.08,7703.79,385.19,Net Banking,4e19b992-da3,India Post,39.12,Delivered,2025-03-07,2025-03-07,Proddatur,Sikkim,Returned,1.1,Silver,
8e2d8e06,a195abff-0,P8816,S4,Chaitanya Hayre,41,Male,05056612742,sai31@example.net,Salem,Mizoram,858197,"81/419
Mutti Ganj
Begusarai-878490",Salwar,Men,FabIndia,L,Yellow,Linen,2024-10-15,5,1806.53,0.22,7045.47,352.27,Credit Card,a2783e30-06d,Shadowfax,149.61,Cancelled,2024-10-22,2024-10-22,Udaipur,Maharashtra,Returned,2.8,Bronze,
cc6c5905,9d227571-c,P8878,S2,Hema Gulati,53,Other,+914226274630,urvashihans@example.com,Bhind,Gujarat,578720,"37/79, Sama Path
Ludhiana 412750",Kimono,Men,Manyavar,XL,Yellow,Chiffon,2024-05-20,2,2619.61,0.08,4820.08,241.0,Net Banking,342c8e56-301,India Post,43.08,Cancelled,2024-05-27,2024-05-29,Dharmavaram,Gujarat,Returned,1.4,Bronze,
30d5934e,1a64bca7-b,P6373,S10,Henry Prasad,29,Male,00716802746,deepa40@example.net,Bhopal,Nagaland,430580,"980
Nagi Road
Darbhanga 878939",Dupatta,Women,Manyavar,XS,White,Linen,2024-06-02,3,3780.69,0.09,10321.28,516.06,Debit Card,a8ee3b4e-904,Delhivery,73.54,In Transit,2024-06-07,2024-06-06,Dindigul,Rajasthan,Returned,1.1,Gold,
9205abd1,cd291647-7,P2832,S9,Nandini Sheth,48,Female,4316787927,aaravbora@example.net,Madanapalle,Haryana,110535,"H.No. 240, Dyal Path
Proddatur-671126",Maxi Dress,Men,Biba,XS,Yellow,Linen,2024-06-19,4,3366.08,0.21,10636.81,531.84,UPI,0a8a8078-33c,Delhivery,114.43,Pending,2024-06-25,2024-06-27,Tinsukia,Uttar Pradesh,Not Returned,3.5,Silver,
e0f766a3,6073d08b-4,P7927,S8,Advaith Iyengar,28,Other,03344122847,drajagopalan@example.com,Jamnagar,Arunachal Pradesh,527039,"73
Sanghvi Zila, Udupi-646486",Capes,Kids,Utsa,S,White,Cotton,2024-04-16,4,3691.67,0.01,14619.01,730.95,UPI,86eb64c9-7d1,India Post,52.42,Delivered,2024-04-20,2024-04-19,Raipur,Mizoram,Returned,5.0,Gold,
3168b3c7,1cd1519d-6,P8876,S1,Neel Sachar,61,Female,05654417132,alka86@example.net,Navi Mumbai,Gujarat,116437,"H.No. 67, Halder Circle, Barasat-106331",Capes,Men,W,S,Red,Cotton,2024-10-16,2,3290.02,0.29,4671.83,233.59,Net Banking,33c84ed4-ab3,Ecom Express,104.73,Delivered,2024-10-22,2024-10-22,Bidhannagar,Karnataka,Returned,4.6,Gold,
e8b02ef6,5e1268c0-c,P5885,S7,Teerth Nigam,32,Other,03149837407,pushti06@example.net,Guwahati,Uttarakhand,514855,"28/442
Bhargava Chowk, Mehsana-202732",Poncho,Kids,W,L,Green,Chiffon,2024-10-03,4,1697.32,0.07,6314.03,315.7,Net Banking,23ea4ef3-16b,India Post,89.58,Cancelled,2024-10-07,2024-10-06,Katni,Arunachal Pradesh,Not Returned,1.6,Bronze,
ed0d15ee,a0201128-b,P4539,S5,Daksh Acharya,49,Female,+916068418892,hwable@example.org,Gorakhpur,Mizoram,185478,"36/86, Padmanabhan Zila, Noida 222247",Skirt,Men,FabIndia,XL,Green,Georgette,2025-02-27,3,1107.99,0.29,2360.02,118.0,Cash on Delivery,838d0896-0bc,Ecom Express,51.15,Delivered,2025-03-02,2025-03-02,Satna,Tamil Nadu,Not Returned,1.5,Gold,
0f15ff6e,a69e3d08-b,P3575,S1,Adweta Dasgupta,24,Male,+915549929227,balendradalia@example.org,Latur,Uttarakhand,214291,"H.No. 573
Ravi Nagar
Purnia 579637",Salwar,Men,W,XXL,Red,Silk,2024-10-08,5,821.03,0.24,3119.91,156.0,Debit Card,3f398ab6-792,Ecom Express,83.97,Cancelled,2024-10-11,2024-10-13,Nanded,Uttar Pradesh,Returned,2.4,Gold,
285b16f7,55d72078-6,P8191,S6,Bakhshi Ravel,61,Female,+916315782585,nairmaanav@example.com,Rajpur Sonarpur,Bihar,454549,"12/704
Apte Street
Panipat 879182",Parka,Kids,Biba,S,Green,Chiffon,2024-05-31,5,651.64,0.16,2736.89,136.84,UPI,77646f69-a95,India Post,112.85,Delivered,2024-06-04,2024-06-04,Gurgaon,Kerala,Returned,3.1,Platinum,
b3dfd3d7,7041c2e3-9,P3043,S2,Ekansh Parikh,29,Male,01955132858,farisdhar@example.com,Rourkela,Maharashtra,209280,"805, Radhakrishnan Path, Bhalswa Jahangir Pur-420538",Denim Jacket,Men,Utsa,S,White,Georgette,2025-01-06,3,2213.65,0.19,5379.17,268.96,Net Banking,1baf4148-7dd,Delhivery,113.25,In Transit,2025-01-12,2025-01-12,Navi Mumbai,Meghalaya,Not Returned,1.9,Silver,
fdf4655d,ea91fa07-3,P8010,S10,Ekiya Borah,55,Male,+915614636204,sainishravya@example.com,Bhagalpur,Sikkim,913901,"89, Chada Circle
Raipur-455372",Maxi Dress,Men,W,XL,Red,Chiffon,2024-07-30,1,913.27,0.04,876.74,43.84,Debit Card,e87989f4-146,BlueDart,115.06,Cancelled,2024-08-02,2024-08-03,Jhansi,Maharashtra,Returned,3.1,Platinum,
8d2b2aa9,4fbe087f-8,P9336,S10,Jagrati Uppal,24,Male,4420856960,samaksh02@example.com,Agartala,Telangana,392238,"81/535, Tiwari Chowk
Jhansi 727954",Tweed Coat,Men,Soch,XL,Yellow,Chiffon,2024-12-11,1,3275.73,0.25,2456.8,122.84,UPI,26bdd036-c56,India Post,38.62,Cancelled,2024-12-17,2024-12-18,Kulti,Assam,Not Returned,1.4,Gold,
260830ed,5df0a683-d,P3244,S2,Turvi Bawa,35,Other,+918669099230,sarnaadvaith@example.org,Udupi,West Bengal,655513,"H.No. 14
Dube Path
Ghaziabad-262344",Jeggings,Kids,W,XL,Red,Linen,2024-09-18,1,930.0,0.16,781.2,39.06,Debit Card,6d909d27-50e,Ecom Express,45.67,Delivered,2024-09-21,2024-09-21,Kochi,Nagaland,Not Returned,3.7,Silver,
50af35e2,2afe48b5-a,P1105,S10,Bhavika Chanda,51,Male,+913187109678,zashil04@example.net,Gangtok,Rajasthan,742793,"62/068, Pandit Circle, Jamnagar-854606",Blazer,Kids,Soch,XS,Black,Rayon,2024-06-09,4,3547.1,0.2,11350.72,567.54,Debit Card,3bb8ed27-613,Ecom Express,149.77,In Transit,2024-06-13,2024-06-14,Sangli-Miraj & Kupwad,Rajasthan,Returned,3.1,Gold,
d7af2f07,afd765a3-4,P6374,S5,Faras Minhas,51,Male,8272775177,vbrar@example.org,Raiganj,Mizoram,821736,"H.No. 22
Tripathi Street
Panchkula-065368",Tops,Women,Manyavar,L,Maroon,Cotton,2025-02-06,5,2860.62,0.05,13587.94,679.4,UPI,e2b79b88-8dc,Shadowfax,68.08,In Transit,2025-02-12,2025-02-13,Adoni,Meghalaya,Not Returned,3.1,Bronze,
840cfed1,8ec212de-5,P8917,S8,Harsh Sodhi,18,Male,04057008655,narayananaarush@example.net,Malegaon,Uttar Pradesh,349799,"H.No. 669, Hegde Street, Mumbai 006692",Peplum Top,Men,W,XS,White,Rayon,2024-11-19,3,4706.65,0.14,12143.16,607.16,Debit Card,8bb4764e-43e,India Post,101.12,Cancelled,2024-11-23,2024-11-21,Chennai,Maharashtra,Not Returned,4.4,Platinum,
38b7a236,d39a7df1-1,P5475,S3,Gautam Lata,29,Other,5521639313,darikabains@example.com,Mehsana,Sikkim,423177,"49/38
Biswas Nagar
Tadepalligudem 019355",Sari Gown,Kids,Biba,XXL,White,Rayon,2025-03-02,3,4865.06,0.24,11092.34,554.62,Debit Card,eb5694ea-172,Ecom Express,79.9,Delivered,2025-03-08,2025-03-07,Sultan Pur Majra,Himachal Pradesh,Returned,4.0,Silver,
805d632d,60d1ea8f-1,P7187,S9,Krishna Radhakrishnan,41,Female,+911973394243,azadbajaj@example.net,Ozhukarai,Sikkim,507000,"17
Pillay Zila, Surat-874368",Flared Pants,Men,Utsa,XS,Blue,Rayon,2024-08-05,3,2250.88,0.11,6009.85,300.49,Credit Card,b46a5153-f6a,BlueDart,119.53,Cancelled,2024-08-10,2024-08-12,Mahbubnagar,Maharashtra,Not Returned,2.6,Gold,
9279afc8,2b76bc4e-a,P1071,S10,Eesha Bhatt,64,Female,6332236484,brijeshbasu@example.org,Surendranagar Dudhrej,Uttar Pradesh,779053,"39/07, Kapoor Street, Mathura 579494",Maxi Dress,Women,Manyavar,S,Maroon,Georgette,2025-01-13,2,3414.86,0.09,6215.05,310.75,Credit Card,ce26b76b-399,BlueDart,76.29,Cancelled,2025-01-18,2025-01-20,Bharatpur,Jharkhand,Returned,1.2,Bronze,
67229f88,5d6de860-8,P5437,S7,Rajata Kumar,60,Female,04726230541,imaranmani@example.org,Aurangabad,Manipur,504190,"H.No. 016, Karpe Chowk
Chandigarh 001388",Kaftan Dress,Men,Biba,XXL,Green,Linen,2025-02-09,4,4225.36,0.19,13690.17,684.51,Net Banking,124eec51-b37,Shadowfax,104.49,Cancelled,2025-02-12,2025-02-12,Sambhal,Jharkhand,Returned,3.8,Platinum,
75d098be,fb82220c-d,P1465,S8,Jatin Chaudry,19,Female,+916446109887,zayyan02@example.org,Nangloi Jat,Haryana,696558,"H.No. 38
Raja Nagar, Mehsana 819308",Midi Dress,Men,Manyavar,XXL,Black,Silk,2025-01-30,1,4022.47,0.06,3781.12,189.06,UPI,f969e9d6-1d4,Delhivery,85.69,In Transit,2025-02-05,2025-02-05,Ghaziabad,Chhattisgarh,Returned,4.1,Platinum,
e807866c,c7589385-f,P4389,S5,Nimrat Kapoor,19,Female,8642989220,owable@example.com,Vijayanagaram,Tripura,811588,"39, Oza, Mango-471924",Skirt,Men,Utsa,L,White,Cotton,2025-04-03,1,4311.18,0.09,3923.17,196.16,UPI,c78f85b8-495,Ecom Express,55.35,Pending,2025-04-07,2025-04-07,Bongaigaon,Odisha,Returned,2.7,Platinum,
9734fb45,a13dd982-f,P6281,S2,Ekaja Kadakia,37,Male,04637403442,isaacbhatnagar@example.net,Bahraich,Haryana,077891,"965
Bahri Nagar
Kanpur 679158",Blazer,Women,Biba,M,Black,Chiffon,2024-06-05,2,2915.52,0.15,4956.38,247.82,Debit Card,9e2fd7e9-052,BlueDart,115.34,Pending,2024-06-08,2024-06-09,Alwar,Tamil Nadu,Returned,1.3,Gold,
0ef72ffb,80286758-2,P1933,S4,Baljiwan Dasgupta,58,Other,+910963604302,zinalviswanathan@example.org,Serampore,Uttarakhand,243217,"89, Goswami
Bhubaneswar-858864",Petticoat,Women,Manyavar,S,Black,Chiffon,2025-03-07,3,4074.75,0.17,10146.13,507.31,UPI,bee6c74c-2a3,BlueDart,53.69,Delivered,2025-03-11,2025-03-09,Purnia,Tripura,Returned,4.1,Silver,
66424746,92e0e7d1-f,P8980,S9,Faraj Deo,63,Female,+919552081219,wrideshganesan@example.com,Asansol,Himachal Pradesh,298214,"742, Patla Street, Raipur-921013",Midi Dress,Women,Soch,XS,Blue,Chiffon,2024-08-17,1,4348.16,0.26,3217.64,160.88,Net Banking,e47f206a-eac,India Post,57.46,Cancelled,2024-08-23,2024-08-22,Raiganj,Gujarat,Not Returned,1.3,Silver,
a51b8fb3,9dc30511-a,P2921,S3,Wriddhish Patla,34,Male,4497250289,gjoshi@example.org,Nagercoil,Tamil Nadu,656579,"H.No. 82
Doshi Road
Siwan-726475",Dupatta,Kids,Manyavar,XL,Green,Georgette,2024-12-12,5,1485.38,0.09,6758.48,337.92,Debit Card,e13ae15c-7a0,India Post,60.16,Pending,2024-12-16,2024-12-14,Kavali,Telangana,Returned,1.5,Bronze,
0f51fd00,fd603267-1,P2983,S4,Nakul Wali,33,Male,8845959958,ltoor@example.com,Malegaon,Madhya Pradesh,071436,"654
Ravi Chowk
Noida 429111",Shirts,Kids,W,L,Maroon,Rayon,2024-12-01,4,694.5,0.01,2750.22,137.51,Net Banking,9ff14edc-8f2,Ecom Express,67.38,Cancelled,2024-12-04,2024-12-04,Kamarhati,Andhra Pradesh,Not Returned,1.7,Gold,
38a38210,de25ebcd-7,P4827,S2,Nathan Choudhary,59,Male,+914411629770,xdoshi@example.org,Nagercoil,Kerala,150217,"H.No. 93, Srinivas Street
Siwan 361351",Parka,Men,W,S,Blue,Linen,2025-03-08,4,2111.76,0.28,6081.87,304.09,Net Banking,9d2ac213-069,India Post,142.16,Cancelled,2025-03-12,2025-03-13,Bokaro,West Bengal,Returned,4.8,Silver,
c1f8b89b,44406f06-b,P8023,S8,Yashica Warrior,41,Female,00582926074,kotanathan@example.com,Malda,Uttarakhand,463271,"295
Buch Road, Tirupati-535621",Poncho,Men,Biba,XXL,Green,Rayon,2024-12-24,4,1939.78,0.14,6672.84,333.64,Net Banking,2b89ae74-ba1,Shadowfax,47.1,In Transit,2024-12-29,2024-12-29,Alwar,Manipur,Returned,4.5,Silver,
807a1d98,1a940945-7,P2901,S2,Anthony Behl,62,Other,08807868862,gauri08@example.net,Dhanbad,Haryana,058765,"H.No. 864
Bobal Road
Hindupur-469685",Kimono Robe,Kids,FabIndia,XS,Green,Cotton,2024-06-10,5,4493.56,0.3,15727.46,786.37,Credit Card,034165be-fd2,Shadowfax,135.67,Delivered,2024-06-15,2024-06-14,Buxar,Himachal Pradesh,Not Returned,4.4,Platinum,
0e487116,257b2acc-e,P3024,S5,Nihal Borah,61,Female,0791814143,omunshi@example.org,Vellore,Goa,907291,"25/330, Pillay, Loni-906272",Kaftan,Men,Manyavar,XL,Black,Georgette,2024-12-11,5,2996.27,0.13,13033.77,651.69,Net Banking,b9776ac0-8d7,Delhivery,97.72,Cancelled,2024-12-16,2024-12-17,Saharanpur,Gujarat,Not Returned,1.6,Bronze,
09e1dedc,35b6e824-5,P1375,S5,Chatresh Kamdar,57,Other,7897508167,calebpandey@example.net,Jaunpur,Maharashtra,060631,"23/588
Choudhary Street, Dhule 034675",Salwar,Kids,Utsa,XS,Blue,Linen,2024-08-18,4,4293.46,0.29,12193.43,609.67,Debit Card,3f046822-f25,India Post,134.94,Cancelled,2024-08-22,2024-08-23,Salem,Punjab,Returned,4.2,Bronze,
3fee0403,682a0b1b-b,P9209,S2,Nachiket Sheth,65,Other,+914819901972,ramharish@example.com,Thrissur,Goa,418217,"H.No. 85, Mistry Nagar, Bellary-262578",Culottes,Men,Manyavar,XS,Yellow,Chiffon,2024-08-26,5,4568.25,0.21,18044.59,902.23,Cash on Delivery,bda5d0bc-0a9,BlueDart,103.19,Pending,2024-08-31,2024-08-30,Raichur,Arunachal Pradesh,Returned,2.7,Silver,
4fbcc32d,43450cd5-e,P4223,S5,Vasudha Muni,25,Male,0388337442,jloke@example.org,Bongaigaon,Himachal Pradesh,572854,"17/73
Vyas Marg
Narasaraopet 376046",Overcoat,Men,W,XXL,White,Silk,2025-02-28,3,4605.53,0.17,11467.77,573.39,Credit Card,018c9c5f-510,BlueDart,137.61,Pending,2025-03-03,2025-03-05,Jalgaon,West Bengal,Not Returned,4.1,Platinum,
f413502f,a8364ba6-1,P9967,S5,Harshil Vyas,28,Male,08934801496,januja36@example.com,Udaipur,Telangana,714557,"H.No. 976, Cheema Ganj
Tumkur 962668",Sweater,Men,W,S,Red,Cotton,2024-07-21,4,1990.91,0.1,7167.28,358.36,Cash on Delivery,67ca4fb9-f46,Delhivery,32.64,In Transit,2024-07-27,2024-07-29,Imphal,Madhya Pradesh,Returned,4.7,Silver,
3d785076,6ff0c2aa-c,P5707,S9,Vasatika Morar,22,Female,5071130402,basudaksh@example.org,Jamshedpur,Kerala,153288,"62/911
Handa Nagar
Thanjavur-894875",Tunic,Women,Manyavar,XXL,Yellow,Cotton,2024-09-30,1,2786.1,0.11,2479.63,123.98,UPI,7d19e861-61b,Delhivery,102.47,In Transit,2024-10-05,2024-10-05,Delhi,Tripura,Not Returned,3.3,Bronze,
aac0d6bb,c6b89acb-8,P6411,S9,Kala Acharya,52,Male,5317436930,upmaahuja@example.org,Bongaigaon,Arunachal Pradesh,307930,"H.No. 75, Andra Ganj, Satna-147985",T-Shirts,Women,Soch,XS,Maroon,Silk,2024-12-30,3,4056.93,0.14,10466.88,523.34,UPI,8edf5460-8bb,Delhivery,96.14,Cancelled,2025-01-05,2025-01-07,Hyderabad,Arunachal Pradesh,Not Returned,4.0,Platinum,
075a099f,164f86c4-b,P8837,S7,Gabriel Palla,46,Other,+910757903571,fmistry@example.org,Sambhal,Telangana,445232,"08, Warrior Marg, Thiruvananthapuram-484672",Tunic,Women,Manyavar,L,Black,Georgette,2024-10-01,5,1855.0,0.18,7605.5,380.28,Credit Card,8611e5ff-eb3,India Post,103.74,In Transit,2024-10-05,2024-10-03,Kharagpur,Karnataka,Returned,3.2,Bronze,
1b83f40e,0fcfd9e8-f,P1470,S5,Barkha Karpe,52,Other,5171052029,subramaniamnirja@example.org,Hosur,Tripura,968872,"763
Krish Street, Pune 813651",Blouse,Men,W,XXL,Blue,Chiffon,2024-12-19,3,992.17,0.0,2976.51,148.83,Cash on Delivery,eea9055e-a5b,Ecom Express,59.02,Pending,2024-12-24,2024-12-24,Dibrugarh,Manipur,Returned,4.8,Gold,Aryan Handa
1cb30135,b93339b9-d,P9436,S1,Laban Cheema,48,Other,8435269467,abhirampurohit@example.com,Firozabad,Karnataka,955517,"82, Mandal Marg, Kishanganj 065454",Kameez,Men,Utsa,XXL,Yellow,Chiffon,2025-01-01,4,4105.55,0.24,12480.87,624.04,Cash on Delivery,3360d26a-1e7,Shadowfax,145.17,Delivered,2025-01-06,2025-01-04,Nagercoil,Uttar Pradesh,Not Returned,3.1,Platinum,
c95b3250,020bd7b6-f,P9804,S1,Ronith Rattan,52,Female,+912847851202,lraj@example.net,Jalandhar,Madhya Pradesh,995701,"533
Raman Chowk, Machilipatnam-905924",Overcoat,Men,Utsa,L,Black,Linen,2025-03-16,4,1055.73,0.19,3420.57,171.03,Cash on Delivery,f2181118-e2a,India Post,142.27,Pending,2025-03-19,2025-03-18,Asansol,Maharashtra,Returned,4.6,Silver,
8fbcc0e2,3701d730-f,P9475,S5,Rachita Raj,56,Female,06080251077,jchaudhari@example.net,Berhampur,Chhattisgarh,069827,"21/671, Bhatia Zila, Pimpri-Chinchwad-687439",Petticoat,Women,Manyavar,L,Black,Chiffon,2024-10-02,1,1495.27,0.19,1211.17,60.56,Credit Card,3acb36d2-22b,India Post,75.06,In Transit,2024-10-08,2024-10-07,Nadiad,Rajasthan,Not Returned,3.7,Bronze,
1ed1865b,d2763797-8,P4810,S3,Bakhshi Modi,28,Female,+918852530615,lbrar@example.org,Kadapa,Andhra Pradesh,056231,"52/674
Karan Path
Kochi 807187",A-line Dress,Men,Utsa,L,Blue,Cotton,2024-12-01,1,3878.02,0.13,3373.88,168.69,UPI,c08885b9-d1e,Delhivery,30.15,In Transit,2024-12-08,2024-12-10,Sirsa,Haryana,Returned,3.2,Silver,Ekani Pall
55dd7804,e64c1373-c,P6115,S10,Wridesh Barad,20,Other,1162519378,edivan@example.org,Bihar Sharif,Punjab,647948,"H.No. 319
Kumer Chowk, Kota 712365",Salwar,Women,Soch,XXL,Maroon,Silk,2024-08-25,2,642.77,0.21,1015.58,50.78,Credit Card,b72e50ab-e52,Shadowfax,77.34,Delivered,2024-08-30,2024-08-29,Loni,Goa,Returned,3.3,Gold,
57c40f27,f26a267b-a,P2502,S4,Ekantika Cherian,59,Female,01027268374,suhani02@example.org,Burhanpur,Haryana,426176,"67/507, Kalita, Orai 866490",Culottes,Men,Utsa,XL,Blue,Linen,2024-07-28,5,4247.15,0.14,18262.74,913.14,Net Banking,3d3df3e9-ce6,Ecom Express,134.79,Pending,2024-07-31,2024-08-02,Agartala,Goa,Returned,3.4,Gold,Arunima Chopra
9462c2f7,3278e133-b,P8497,S5,Samuel Sibal,50,Male,7099907568,walilekha@example.com,Amroha,Mizoram,895302,"52, Gandhi Zila
Hyderabad 218879",Tweed Coat,Men,Manyavar,M,Blue,Cotton,2025-01-25,2,1217.14,0.22,1898.74,94.94,Credit Card,d07d1917-20d,Delhivery,126.22,Delivered,2025-01-28,2025-01-30,Tiruppur,Telangana,Not Returned,2.4,Platinum,
812abbe9,e5d6414a-7,P7860,S5,Onveer Sama,56,Male,9761487754,dasguptakabir@example.net,Siwan,Manipur,601341,"H.No. 83
Atwal Marg
Amaravati-790838",Wrap Dress,Kids,Soch,L,White,Georgette,2025-01-31,4,3394.48,0.26,10047.66,502.38,Credit Card,5d497979-a94,BlueDart,49.13,Cancelled,2025-02-06,2025-02-08,Hapur,Chhattisgarh,Returned,3.0,Platinum,
d1b464a5,8c3a3997-7,P3037,S4,Peter Chaudhuri,23,Male,8090449540,abeer45@example.net,Imphal,Sikkim,463113,"78/86
Sahota Marg, Miryalaguda 535773",T-Shirts,Women,FabIndia,XL,Red,Chiffon,2024-11-08,4,3179.62,0.2,10174.78,508.74,UPI,8c218b72-113,Delhivery,131.42,Delivered,2024-11-14,2024-11-13,Gwalior,Kerala,Returned,5.0,Platinum,
6cad11fb,ab4fc058-7,P4037,S7,Upasna Kunda,51,Male,4665415121,sbatta@example.net,Eluru,Jharkhand,183325,"H.No. 059
Kurian
Hospet 152087",Jumpsuit,Women,W,M,Blue,Rayon,2024-12-04,5,1945.2,0.2,7780.8,389.04,Credit Card,4b67b5cd-3d8,BlueDart,73.96,Pending,2024-12-10,2024-12-11,Jammu,Manipur,Not Returned,3.5,Bronze,Saksham Nagarajan
f8750077,589bc23e-2,P1058,S4,Lavanya Pandit,54,Male,03345201699,sudikshadash@example.com,Hapur,Sikkim,088331,"H.No. 575
Sahota Road, Morena 546384",Suits,Men,Manyavar,S,White,Silk,2024-09-13,2,4931.67,0.1,8877.01,443.85,UPI,36d3f8ac-c13,Shadowfax,111.57,In Transit,2024-09-17,2024-09-17,Tiruchirappalli,Kerala,Returned,2.1,Silver,
1f87caf3,01c5d1e3-5,P1149,S2,Bhavna Chokshi,39,Other,01668842180,xkumar@example.net,Gurgaon,Uttar Pradesh,245362,"90/257
Kakar
Dibrugarh 934571",Saree,Men,Manyavar,M,Red,Rayon,2024-11-24,5,1652.9,0.24,6281.02,314.05,Credit Card,f1a5a4c5-f29,Shadowfax,107.37,Cancelled,2024-11-30,2024-11-30,Panihati,Himachal Pradesh,Returned,1.7,Platinum,
db29d17d,9161f28a-e,P7495,S8,Saanvi Dada,65,Female,6572255522,bahadurjitshankar@example.org,Satna,Uttar Pradesh,636207,"77/57
Varty Zila, Chapra 720503",Trench Coat,Men,Soch,S,Maroon,Silk,2024-08-27,5,1966.42,0.22,7669.04,383.45,Credit Card,57593dbd-841,India Post,57.41,In Transit,2024-08-31,2024-08-29,Bharatpur,Assam,Not Returned,3.4,Silver,
3275af0c,bf5016cd-e,P5718,S3,Widisha Mane,35,Male,8626837461,veda68@example.org,Bharatpur,Nagaland,218613,"098
Basak Nagar
Amroha-689059",Shawl,Kids,Manyavar,XL,Red,Chiffon,2024-04-16,4,3612.23,0.24,10981.18,549.06,Credit Card,8133f685-af1,Delhivery,72.38,Delivered,2024-04-22,2024-04-24,Kochi,Goa,Not Returned,4.3,Bronze,
089e59cd,2ded5f90-e,P7074,S1,Daksh Kapur,43,Male,4197068589,ngrover@example.org,Orai,Andhra Pradesh,442577,"785
Sridhar Nagar
Bhopal-050839",Sari Gown,Men,Utsa,XS,Red,Chiffon,2024-07-23,4,3700.29,0.19,11988.94,599.45,UPI,59f664f1-0bd,India Post,70.05,Pending,2024-07-28,2024-07-29,Morbi,Haryana,Not Returned,1.7,Gold,
b23ee328,37449a08-b,P5653,S5,Nandini Kota,18,Other,+915785576065,ykhosla@example.org,Tirupati,Kerala,484228,"81/22, Tandon
Ramagundam 328082",Choli,Women,Biba,L,Blue,Silk,2024-07-15,5,3497.74,0.17,14515.62,725.78,Cash on Delivery,964d1235-6d8,Delhivery,123.44,Pending,2024-07-22,2024-07-20,Maheshtala,Gujarat,Returned,4.9,Platinum,
4cf3a32f,033bf14e-7,P9562,S2,Sanaya Singhal,23,Other,1992468536,mittallaksh@example.org,Khandwa,Himachal Pradesh,144190,"53
Sodhi Ganj
Bhind 329674",Shawl,Women,W,S,Black,Silk,2024-12-06,1,2093.25,0.13,1821.13,91.06,Cash on Delivery,0e24b59d-17d,BlueDart,42.07,In Transit,2024-12-10,2024-12-10,Eluru,Chhattisgarh,Not Returned,3.0,Silver,
8bd8479e,fd7da59f-d,P9187,S8,Pranit Anand,62,Other,+916881704358,oeshidutta@example.net,Asansol,Nagaland,150572,"94/92, Batra
Kottayam-358090",Wrap Dress,Men,Biba,XXL,White,Cotton,2024-05-18,1,3491.75,0.26,2583.89,129.19,Net Banking,bb9ac459-046,Ecom Express,148.51,Pending,2024-05-23,2024-05-24,Saharanpur,West Bengal,Returned,1.2,Platinum,
875e8eb1,2182ed70-6,P7409,S6,Utkarsh Loke,19,Female,2913353849,fdasgupta@example.org,Tumkur,Telangana,663905,"41/521
Virk Path, Nangloi Jat-666621",Kurta,Women,W,L,Yellow,Georgette,2024-05-08,3,4002.24,0.3,8404.7,420.24,UPI,bf3cd663-8f0,Ecom Express,42.52,Pending,2024-05-11,2024-05-12,Davanagere,Nagaland,Returned,4.3,Silver,
2148129f,57b238d7-6,P4621,S9,Ranveer Dada,50,Male,3772039322,praneelsekhon@example.com,Bettiah,Uttar Pradesh,294344,"H.No. 534, Gopal Zila
Jamshedpur-612579",Pants,Women,Biba,L,Yellow,Silk,2025-02-28,1,1595.44,0.14,1372.08,68.6,UPI,d34ae32d-0f5,India Post,32.7,In Transit,2025-03-03,2025-03-05,Udaipur,Assam,Returned,3.9,Bronze,
2e927b6b,d7705f28-2,P8859,S3,Arjun Deo,50,Female,02807882408,smukherjee@example.net,Madanapalle,Manipur,818601,"02, Sabharwal Street
Raiganj-312341",Raincoat,Women,Biba,XS,Green,Chiffon,2024-09-14,2,4116.61,0.21,6504.24,325.21,UPI,6e41a72f-55e,BlueDart,145.06,Cancelled,2024-09-21,2024-09-20,Begusarai,Mizoram,Returned,4.2,Gold,
c75d8e9d,9648f7cd-f,P9960,S3,Rayaan Goda,33,Male,07332798995,deepa94@example.net,Vellore,Rajasthan,889326,"H.No. 30
Baral Marg
Bhimavaram 498095",Salwar,Men,W,XL,White,Cotton,2024-08-30,2,4559.58,0.28,6565.8,328.29,Cash on Delivery,9fac2f45-98e,Shadowfax,132.81,Delivered,2024-09-02,2024-09-02,Bokaro,Meghalaya,Not Returned,2.0,Silver,
8a7ddc4d,e2fcf3ee-7,P3829,S4,Adweta Chand,29,Female,04432856773,nakshtrivedi@example.net,Danapur,Punjab,796206,"91/54
Bal Ganj, Varanasi 555620",Raincoat,Kids,Utsa,L,Red,Cotton,2025-03-23,1,3467.13,0.27,2531.0,126.55,Cash on Delivery,34363019-f3b,Ecom Express,143.38,Cancelled,2025-03-28,2025-03-27,Dewas,Uttar Pradesh,Returned,2.9,Platinum,
